sku,product_name,product_url,price,oem_no,fitment_raw,description,uom,finish,manufacturer,origin,catalog_pages,replacement_items,tech_note,extra_attributes,source,error
49-1951,Steering Damper,https://www2.vtwinmfg.com/steering-damper.html,$158.93,46700-41,UL 1940-1945 | FL 1940-1945,"Spring fork steering damper, complete",1 - EA,,V-Twin,Imported,798,49-0863 - Cadmium Steering Damper Bracket 49-1704 - Damper Stem Screw Zinc 49-1700 - Damper Disc 49-1709 - Damper Rod,,,product_page,
28-0439,41mm Gator Fork Boots,https://www2.vtwinmfg.com/41mm-gator-fork-boots.html,$39.80,,Custom application for 41mm forks,"Gator fork boots 41mm are accordian style. Boots are 9"" long. Boots are black and sold in pairs. For use on FXST, FXDWG, FXWG 41mm forks. Sold in a quanity of 2.                                                                                                                                                                                                                                                                                                                                                                                                                                                    *NOTE: 9"" = 230mm.",1 - SET,,V-Twin,Imported,283,,,"{""Measurements"": ""Length: 9\"" Bottom I.D.: 2-3/4\"""", ""Length: 9\"""": ""Bottom I.D.: 2-3/4\""""}",product_page,
37-9119,Dual Throttle Cable Clamp Chrome,https://www2.vtwinmfg.com/dual-throttle-cable-clamp-chrome.html,$8.87,,All models,"Chrome dual throttle cable clamp with a 1"" inner diameter.",1 - EA,,V-Twin,Imported,418,,,,product_page,
49-0941,Replica Top Triple Tree Cover Stainless Steel,https://www2.vtwinmfg.com/replica-top-triple-tree-cover-stainless-steel.html,$37.50,46550-36,WL 1936-1952 | EL 1936-1940 | UL 1938-1945 | FL 1936-1945 | G 1929-1957,"Replica top triple tree with cover and pin, for Spring Fork front end. Cover features a polished finish over stainless steel. Restoration quality! Handlebar lock plate has pin to lock top cone nut in place.",1 - EA,,V-Twin,Imported,805,,,,product_page,
24-0655,45 Neck Cup Kit Ball Bearing,https://www2.vtwinmfg.com/fork-installation-kit-zinc-ball-type.html,$140.60,,"G 1939-1957 for 7/8"" Stem Spring Forks | WL 1939-1952 for 7/8"" Stem Spring Forks","Spring Fork installation kit with ball bearings. Installation kit includes zinc plated neck cups, ball bearings, upper and lower races, black nut with dust cover pressed on and parkerized top nut. Use 30 ball bearings in the steering head.",1 - KIT,,V-Twin,Imported,801,"24-0151 - Stem Cone Nut 24-0099 - Fork Stem Ball Bearing Race 24-0110 - Zinc Ball Neck Cup Set 12-0157 - 5/16"" Ball Bearings","Neck cup insertion end is 1.1920""",,product_page,
44-0695,Chrome Front Axle,https://www2.vtwinmfg.com/chrome-front-axle-19.html,$35.52,41545-07,FLST 2007-2017,"Axle with threaded end has a 10-1/4"" bearing surface length and can be used to replace a worn out or damaged axle.",1 - EA,Chrome,V-Twin,Imported,458,,,"{""Measurements"": ""Bearing Surface: 10-1/4\"" Surface w/o Thread: 7-5/8\"" Outer Diameter: 25mm"", ""Bearing Surface: 10-1/4\"""": ""Surface w/o Thread: 7-5/8\"""", ""Location"": ""Front"", ""Other Notes"": ""Threads per Inch: 18""}",product_page,
49-0852,Dual Cam Brake Backing Plate Assembly Chrome,https://www2.vtwinmfg.com/dual-cam-brake-backing-plate-assembly-chrome.html,$386.43,,FL 1941-1948 | EL 1936-1940 | UL 1937-1948,"Chrome cam brake backing plate assembly includes shoes, springs and arm assembly to fit stock spring fork front brake drum. Order drum and cable adjuster separately. Requires the use of a front brake shackle bar for installation. Recommended to use front brake stabilizer arm due to it's smaller profile allowing for better clearance.",1 - KIT,Chrome,V-Twin,Imported,807,,"Suggested to use with #49-0467 Black Front Brake Shackle Bar Suggested to use with #9739-2 Front Brake Adjuster Screw,   Chrome Suggested to use with #9739-2T Front Brake Cable Adjuster   Screw, Chrome","{""Location"": ""Front""}",product_page,
24-9992,35mm Chrome Fork Boot Cover Set,https://www2.vtwinmfg.com/sportster_1952_up/front_fork/sliders.html/35mm-chrome-fork-boot-cover-set.html,$38.05,45411-82,FXR 1982-1987 | FX 1971-1984 | XL 1975-1987,"Chrome 35mm fork boot cover set installs over stock rubber fork boots by the interlocking springs supplied with the kit, to securely hold boot cover in place.",1 - SET,,V-Twin,Imported,619,,,,product_page,
49-0289,Stelling Spring Fork Offset Handlebar Riser Kit,https://www2.vtwinmfg.com/spring-fork-offset-handlebar-riser-kit.html,$363.92,,FL 1946-1948 | EL 1946-1948 | U 1946-1948,"Hellings style riser kit includes Replica natural cast stainless steel Stellings riser set and offest triple tree with 1"" angled ears to accept angled risers. *NOTE: Wide type.",1 - KIT,,V-Twin,Imported,803,49-2030 - Stelling Spring Fork Offset Top Tree Satin 49-1927 - Stelling and Hellings Riser Set,,"{""Size"": ""3-1/2 inch"", ""Style"": ""Straight""}",product_page,
28-0440,39mm Gator Fork Boots,https://www2.vtwinmfg.com/sportster_1952_up/front_fork/sliders.html/39mm-gator-fork-boots.html,$47.22,,FXD 1991-2017 with 39mm Fork | XL 1988-UP,"Gator fork boots 39mm are accordian style. Boots are 7"" long and collapsible to 3-1/2"". Boots are black. For use on FXD 39mm forks. Sold in a quanity of 2.",1 - SET,,V-Twin,Imported,294,,,"{""Measurements"": ""Overall Length: 7\""""}",product_page,
49-2192,Spring Fork Rear Legs Chrome,https://www2.vtwinmfg.com/spring-fork-rear-legs-chrome.html,$985.91,45669-00,FXSTS 1988-2006,Rear spring fork legs only features a chrome finish and is for use on FXST models. Fork stem is oxidized due to the plating process.                         *NOTE: Spring fork are measured from lower triple tree to axle position.,1 - EA,,V-Twin,Imported,1232,,,"{""Size"": ""STD"", ""Style"": ""without Shocks""}",product_page,
28-0166,Replica Rib Style Grip Set White,https://www2.vtwinmfg.com/big_twin_1984_up/handlebar_control/throttle_control_grips.html/replica-rib-style-grip-set-white.html,$29.15,,FX 1974-UP | XL 1974-UP | FL 1974-UP,"Replica white rib style grip set is 1-1/8"" and 1"" inner diameter to fit stock controls. Grip set features plastic construction.",1 - SET,,V-Twin,Imported,1102,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
39-0426,Replica 2:1 Speedometer with Orange Needle,https://www2.vtwinmfg.com/replica-2-1-speedometer-with-orange-needle.html,$109.93,,WL 1936-1952 | EL 1936-1940 | FL 1941-1961 | UL 1938-1948,"Replica Speedometer has a ratio of 2:1 and features a dome glass lens with stainless narrow bezel, and orange airplane style needle. Includes Knurled early style reset knob. Speedometer features a male fitting on the back of the speedometer for the use of a speedometer cable with a 5/8"" female nut fitting. Reset knob is knurled, removable and is rubber encased. Speedometer uses an 11 tooth transmission drive unit. Speedometer comes fully assembled.",1 - EA,,V-Twin,Imported,753,39-0336 - Knurled Reset Knob,Suggested to use with #36-0621 Black speedometer cable,"{""Type"": ""2:1""}",product_page,
29-0524,Wyatt Gatling Road Rage Exhaust Header System Black,https://www2.vtwinmfg.com/wyatt-gatling-road-rage-exhaust-header-system-black.html,$347.75,,XL 2014-2022,"Black Wyatt Gatling road rage exhaust header system features 2"" header pipes with 2-1/4"" head shields and a 4"" upsweep billet tip collector. Collector has no baffle. Header and muffler are slip fit design for easier installation on years listed.",1 - EA,Black,Wyatt Gatling,Imported,949,,,,product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
49-0504,VL Flanders Style Riser Kit,https://www2.vtwinmfg.com/vl-flanders-style-riser-kit.html,$550.71,,VL 1930-1936,"VL Flanders style riser kit includes a chrome Flanders handlebar, brass Flanders riser set and a white zinc top triple tree. The VL top clamp, neck cups, cone nut, brass risers and Flanders bars are installed.                                                                                                                                                                                                                                                                                                                                                                                                                                *NOTE: This is a 3 piece kit. Damper parts and other related parts are not included.",1 - KIT,,V-Twin,Imported,835,,,"{""Size"": ""2 inch"", ""Style"": ""Flander""}",product_page,
24-9992,35mm Chrome Fork Boot Cover Set,https://www2.vtwinmfg.com/sportster_1952_up/front_fork/sliders.html/35mm-chrome-fork-boot-cover-set.html,$38.05,45411-82,FXR 1982-1987 | FX 1971-1984 | XL 1975-1987,"Chrome 35mm fork boot cover set installs over stock rubber fork boots by the interlocking springs supplied with the kit, to securely hold boot cover in place.",1 - SET,,V-Twin,Imported,619,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
30-0119,Exhaust Taper Valve Kit Stainless Steel,https://www2.vtwinmfg.com/exhaust-taper-valve-kit-stainless-steel.html,$40.20,,FXD 1991-2017 | FXST 1984-2017 | FXR 1984-1994 | XL 1986-UP | FLST 1986-2017,"Stainless steel taper valve kit features stainless steel sleeves and solid copper exhaust seals. Stainless steel taper valve kit includes 2 stainless steel sleeves that fit between the pipe and exhaust port. This will aid in back pressure when large outer diameter or drag pipes are used. Solid copper machined exhaust seals, which will not restrict gas flow, are also included in this kit.                     **CAUTION: These exhaust products are not legal for sale or use in California on pollution controlled vehicles. These products are intended for non-highway only.",1 - KIT,,Wyatt Gatling,Imported,335,30-0113 - Exhaust Taper Valve Stainless Steel Machine Type 15-0227 - V-Twin Exhaust Port Gasket,,,product_page,
49-0315,Chrome Plated Inline Triple Tree,https://www2.vtwinmfg.com/parkerized-plated-inline-triple-tree-black.html,$125.90,,WL 1936-1957,Spring Fork triple tree without ears are constructed of cast steel and features a chrome finish.,1 - EA,,V-Twin,Imported,802,,,"{""Measurements"": ""Left Hole Diameter: 1\"" Right Hole Diameter: 1\"" Center Hole Diameter: 1-1/4\"""", ""Left Hole Diameter: 1\"""": ""Right Hole Diameter: 1\"""", ""Other Notes"": ""Center to Center: 4-7/8\""""}",product_page,
49-1557,Parkerized Spring Fork Scissor Shock Bracket,https://www2.vtwinmfg.com/parkerized-spring-fork-scissor-shock-bracket.html,$40.38,,FL 1941-1948 | EL 1936-1948 | W 1936-1952 | G 1936-1957,Parkerized Spring Fork scissor bracket for use with the steering damper mount kit. *NOTE: Hand fitting required to assemble into front fork leg for installation.,1 - EA,,V-Twin,USA,797,,Suggested to use with #49-1554 Spring Fork Steering Damper  Mount Kit.,,product_page,
30-0205,Exhaust Flange Kit,https://www2.vtwinmfg.com/exhaust-flange-kit.html,$51.54,65328-83,FXD 1991-2017 | FXST 1984-2017 | FXR 1984-1994 | XL 1986-UP | FLT 1984-2016 | FLST 1986-2017,"Exhaust flange kit with snap rings and tapered mesh gaskets. Exhaust flange kit so when you buy new pipes, there is no need to take your old flanges off your old pipes. These exhaust flange kits are complete with new gaskets, snap rings, nuts, lock washers and chrome flanges. These are the finishing touch to any exhaust installation.",1 - KIT,,Wyatt Gatling,Imported,335,30-0257 - Exhaust Port Flange 12-0942 - Exhaust Port Snap Rings 15-0227 - V-Twin Exhaust Port Gasket,,,product_page,
49-0504,VL Flanders Style Riser Kit,https://www2.vtwinmfg.com/vl-flanders-style-riser-kit.html,$550.71,,VL 1930-1936,"VL Flanders style riser kit includes a chrome Flanders handlebar, brass Flanders riser set and a white zinc top triple tree. The VL top clamp, neck cups, cone nut, brass risers and Flanders bars are installed.                                                                                                                                                                                                                                                                                                                                                                                                                                *NOTE: This is a 3 piece kit. Damper parts and other related parts are not included.",1 - KIT,,V-Twin,Imported,835,,,"{""Size"": ""2 inch"", ""Style"": ""Flander""}",product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
31-0201,"Inspection Tag Holder 1/2"" Mount Stainless Steel",https://www2.vtwinmfg.com/inspection-tag-holder-1-2-mount-stainless-steel.html,$20.87,,All models,"Inspection tag holder has a stainless steel finish with rounded corners on all sides and edges. Tag holder is strong , light weight and looks great. Plate area measures 3-1/2"" X 4-1/4"" with a 1/4"" mount hole. Can be mounted to footpeg or shock studs. Fits nicely behind left or right passenger footpeg.",1 - EA,,V-Twin,Imported,341,,,,product_page,
37-8952,Chrome Spark Plug Cover,https://www2.vtwinmfg.com/chrome-spark-plug-cover.html,$8.87,,FXD 1991-1999 | FX 1971-1984 | FLST 1986-1999 | FXST 1984-1999 | FLT 1979-1999 | FL 1948-1984 | FXR 1982-1994 | XL 1957-1985,Chrome die cast spark plug cover fits perfectly on a spark h ex for Big Twin 14mm pre 1999 models.,1 - SET,,V-Twin,Imported,346,,,,product_page,
49-2582,74 Spring Fork Rocker Kit Black,https://www2.vtwinmfg.com/classic_pre_1984/side_valve/front_fork.html/rocker-set-black.html,$262.04,,FL 1946-1948 | EL 1936-1948 | G 1941-1957,74 Spring Fork rocker kit features a black finish. Kit includes stud and bushing kit for Spring Fork. Set has raised are where grease fittings are located. Set has exact shape and look for 1940-1948 Big Twins and 1940-1957 Servi-Car.,1 - SET,,V-Twin,Imported,799,49-0235 - Rebuild Kit 49-0571 - Spring Fork Rocker Stud Lock Set,,,product_page,
